1575244802188,29.663741,34.990406
1575244802188,31.889816,34.83672
1575244802188,31.875785,34.95598
1575244802188,31.896248,34.840702
1575244802188,31.875225,34.956485
1575244802188,31.998028,34.802268
1575244862163,29.663741,34.990406
1575244862163,31.875785,34.95598
1575244862163,31.896248,34.840702
1575244862163,31.875225,34.956485
1575244862163,31.998028,34.802268
1575244922132,29.663741,34.990406
1575244922132,31.875785,34.95598
1575244922132,31.896248,34.840702
1575244922132,31.875225,34.956485
1575244922132,31.998028,34.802268
1575244982126,29.663741,34.990406
1575244982126,31.875785,34.95598
1575244982126,31.896248,34.840702
1575244982126,31.875225,34.956485
1575244982126,31.998028,34.802268
1575245042109,29.663741,34.990406
1575245042109,31.882683,34.949021
1575245042109,31.875785,34.95598
1575245042109,31.896248,34.840702
1575245042109,31.875225,34.956485
1575245042109,31.998028,34.802268
1575245102147,29.663741,34.990406
1575245102147,31.882683,34.949021
1575245102147,31.875785,34.95598
1575245102147,31.896248,34.840702
1575245102147,31.875225,34.956485
1575245102147,31.998028,34.802268
1575245162089,29.663741,34.990406
1575245162089,31.882683,34.949021
1575245162089,31.875785,34.95598
1575245162089,31.875225,34.956485
1575245162089,31.998028,34.802268
1575245222059,29.663741,34.990406
1575245222059,31.882683,34.949021
1575245222059,31.875225,34.956485
1575245222059,31.998028,34.802268
1575245282015,29.663741,34.990406
1575245282015,31.892464,34.838752
1575245282015,31.875225,34.956485
1575245282015,31.998028,34.802268
1575245341960,29.663741,34.990406
1575245341960,31.892464,34.838752
1575245341960,31.886799,34.945532
1575245341960,31.875225,34.956485
1575245341960,31.998028,34.802268
1575245402889,29.663741,34.990406
1575245402889,31.892464,34.838752
1575245402889,31.886799,34.945532
1575245402889,31.875225,34.956485
1575245402889,31.998028,34.802268
1575245462850,29.663741,34.990406
1575245462850,31.892464,34.838752
1575245462850,31.886799,34.945532
1575245462850,31.875225,34.956485
1575245462850,31.998028,34.802268
1575245522827,29.663741,34.990406
1575245522827,31.892464,34.838752
1575245522827,31.886799,34.945532
1575245522827,31.875225,34.956485
1575245522827,31.998028,34.802268
1575245582734,29.663741,34.990406
1575245582734,31.892464,34.838752
1575245582734,31.886799,34.945532
1575245582734,31.875225,34.956485
1575245582734,31.998028,34.802268
1575245582734,31.998414,34.802216
1575245642639,29.663741,34.990406
1575245642639,31.892464,34.838752
1575245642639,31.886799,34.945532
1575245642639,31.875225,34.956485
1575245642639,31.998028,34.802268
1575245642639,31.998414,34.802216
1575245702631,29.663741,34.990406
1575245702631,31.790834,34.831049
1575245702631,31.892464,34.838752
1575245702631,31.886799,34.945532
1575245702631,31.875225,34.956485
1575245702631,31.999545,34.804253
1575245702631,31.998414,34.802216
1575245762588,29.663741,34.990406
1575245762588,31.790834,34.831049
1575245762588,31.892464,34.838752
1575245762588,31.886799,34.945532
1575245762588,31.892868,34.940389
1575245762588,31.875225,34.956485
1575245762588,31.999545,34.804253
1575245762588,31.998414,34.802216
1575245822490,29.663741,34.990406
1575245822490,31.790834,34.831049
1575245822490,31.892464,34.838752
1575245822490,31.886799,34.945532
1575245822490,31.895478,34.93927
1575245822490,31.875225,34.956485
1575245822490,31.999545,34.804253
1575245822490,31.998414,34.802216
1575245882460,29.663741,34.990406
1575245882460,31.790834,34.831049
1575245882460,31.892464,34.838752
1575245882460,31.886799,34.945532
1575245882460,31.895478,34.93927
1575245882460,31.875225,34.956485
1575245882460,31.999545,34.804253
1575245882460,31.998414,34.802216
1575245942346,29.663741,34.990406
1575245942346,31.949382,34.773134
1575245942346,31.790834,34.831049
1575245942346,31.733018,34.821848
1575245942346,31.892464,34.838752
1575245942346,31.886799,34.945532
1575245942346,31.895478,34.93927
1575245942346,31.875225,34.956485
1575245942346,31.999545,34.804253
1575245942346,31.998414,34.802216
1575245942346,31.997459,34.801363
1575246002267,29.663741,34.990406
1575246002267,31.949382,34.773134
1575246002267,31.790834,34.831049
1575246002267,31.733018,34.821848
1575246002267,31.892464,34.838752
1575246002267,31.886799,34.945532
1575246002267,31.895478,34.93927
1575246002267,31.875225,34.956485
1575246002267,31.999545,34.804253
1575246002267,31.998414,34.802216
1575246002267,31.997459,34.801363
1575246062220,29.663741,34.990406
1575246062220,31.949382,34.773134
1575246062220,31.790834,34.831049
1575246062220,31.733018,34.821848
1575246062220,31.892464,34.838752
1575246062220,31.886799,34.945532
1575246062220,31.895478,34.93927
1575246062220,31.875225,34.956485
1575246062220,31.999545,34.804253
1575246062220,31.998414,34.802216
1575246062220,31.997459,34.801363
1575246122124,29.663741,34.990406
1575246122124,31.949382,34.773134
1575246122124,31.887941,34.777442
1575246122124,31.790834,34.831049
1575246122124,31.733018,34.821848
1575246122124,31.892464,34.838752
1575246122124,31.895478,34.93927
1575246122124,31.875225,34.956485
1575246122124,31.999545,34.804253
1575246122124,31.998414,34.802216
1575246122124,31.997459,34.801363
1575246182075,29.663741,34.990406
1575246182075,31.949382,34.773134
1575246182075,31.887941,34.777442
1575246182075,31.790834,34.831049
1575246182075,31.733018,34.821848
1575246182075,31.892464,34.838752
1575246182075,31.895478,34.93927
1575246182075,31.892405,34.838547
1575246182075,31.875225,34.956485
1575246182075,31.999545,34.804253
1575246182075,31.998414,34.802216
1575246182075,31.997459,34.801363
1575246241985,29.663741,34.990406
1575246241985,31.949382,34.773134
1575246241985,31.887941,34.777442
1575246241985,31.790834,34.831049
1575246241985,31.733018,34.821848
1575246241985,31.892464,34.838752
1575246241985,31.895478,34.93927
1575246241985,31.892405,34.838547
1575246241985,31.875225,34.956485
1575246241985,31.999545,34.804253
